-3.714005297110973380e+00,-5.202512648300965381e+00,-4.529872561137398002e+00,-5.269979917266421232e+00,-5.205504775494908642e+00,-1.420246279451493621e+01
-3.726966604422066176e+00,-5.215473815667931667e+00,-4.542836640925677294e+00,-5.282731937529846711e+00,-5.218444103180678972e+00,-1.422620559397206463e+01
-3.739854612386019461e+00,-5.228361542463528799e+00,-4.555727393806066949e+00,-5.295412345716139946e+00,-5.231310266800140774e+00,-1.424991632658577245e+01
-3.752670136112280730e+00,-5.241176647147737455e+00,-4.568545635254362303e+00,-5.308021934140670695e+00,-5.244104079936240836e+00,-1.427345550600259294e+01
-3.765413977261467426e+00,-5.253919934612767406e+00,-4.581292167292704498e+00,-5.320561482094432471e+00,-5.256826342687277887e+00,-1.429686779457658830e+01
-3.778086924338104780e+00,-5.266592196480351262e+00,-4.593967778782364064e+00,-5.333031756128984391e+00,-5.269477841961553111e+00,-1.432015455200708409e+01
-3.790689752977832505e+00,-5.279194211389536484e+00,-4.606573245710634978e+00,-5.345433510332021854e+00,-5.282059351762862676e+00,-1.434331711611957161e+01
-3.803223226223252151e+00,-5.291726745278129584e+00,-4.619109331467274870e+00,-5.357767486596769935e+00,-5.294571633469931093e+00,-1.436635680333891329e+01
-3.815688094794225105e+00,-5.304190551655152852e+00,-4.631576787115125882e+00,-5.370034414882494112e+00,-5.307015436107194617e+00,-1.438927490915200202e+01
-3.828085097352699417e+00,-5.316586371868665672e+00,-4.643976351653800627e+00,-5.382235013470508811e+00,-5.319391496611173942e+00,-1.441207270856013345e+01
-3.840414960756639129e+00,-5.328914935364855054e+00,-4.656308752275405638e+00,-5.394369989211576844e+00,-5.331700540088415430e+00,-1.443475145652138814e+01
-3.852678400309887063e+00,-5.341176959939760494e+00,-4.668574704612803217e+00,-5.406440037766026663e+00,-5.343943280066318913e+00,-1.445731238838325083e+01
-3.864876120006407234e+00,-5.353373151988622070e+00,-4.680774912985028458e+00,-5.418445843841643850e+00,-5.356120418741760147e+00,-1.447975672030569072e+01
-3.877008812764214607e+00,-5.365504206743493931e+00,-4.692910070631109321e+00,-5.430388081419872393e+00,-5.368232647218211362e+00,-1.450208564967486602e+01
-3.889077160658197752e+00,-5.377570808509807065e+00,-4.704980859942427429e+00,-5.442267413981177526e+00,-5.380280645741987833e+00,-1.452430035550766974e+01
-3.901081835142301557e+00,-5.389573630893046641e+00,-4.716987952686054086e+00,-5.454084494720530252e+00,-5.392265083928741376e+00,-1.454640199884722307e+01
-3.913023497270659679e+00,-5.401513337023389205e+00,-4.728932010224260907e+00,-5.465839966761032898e+00,-5.404186620988068235e+00,-1.456839172314949060e+01
-3.924902797906990148e+00,-5.413390579770154254e+00,-4.740813683725564331e+00,-5.477534463357482508e+00,-5.416045905938029925e+00,-1.459027065466109185e+01
-3.936720377936473447e+00,-5.425206001957274538e+00,-4.752633614376206239e+00,-5.489168608101063107e+00,-5.427843577820794962e+00,-1.461203990278844067e+01
-3.948476868464932288e+00,-5.436960236566632965e+00,-4.764392433578481523e+00,-5.500743015112049328e+00,-5.439580265906183598e+00,-1.463370056045832435e+01
-3.960172891017237795e+00,-5.448653906941455460e+00,-4.776090763150915741e+00,-5.512258289232740083e+00,-5.451256589895379534e+00,-1.465525370446997400e+01
-3.971809057729837278e+00,-5.460287626982197828e+00,-4.787729215519311410e+00,-5.523715026213023016e+00,-5.462873160117108995e+00,-1.467670039583870611e+01
-3.983385971538504489e+00,-5.471862001338514858e+00,-4.799308393904976100e+00,-5.535113812892168639e+00,-5.474430577719941127e+00,-1.469804168013123657e+01
-3.994904226359815347e+00,-5.483377625595480254e+00,-4.810828892506938459e+00,-5.546455227375104435e+00,-5.485929434858851650e+00,-1.471927858779270615e+01
-4.006364407271641781e+00,-5.494835086457217521e+00,-4.822291296681466832e+00,-5.557739839206226939e+00,-5.497370314879135300e+00,-1.474041213446549747e+01
-4.017767090684356113e+00,-5.506234961923262006e+00,-4.833696183114529532e+00,-5.568968209536171443e+00,-5.508753792493087609e+00,-1.476144332129990566e+01
-4.029112844514494363e+00,-5.517577821463834020e+00,-4.845044119993827891e+00,-5.580140891287730831e+00,-5.520080433955463661e+00,-1.478237313525670338e+01
-4.040402228345977065e+00,-5.528864226187677033e+00,-4.856335667171878256e+00,-5.591258429314464706e+00,-5.531350797231537442e+00,-1.480320254940171054e+01
-4.051635793596052970e+00,-5.540094729008866459e+00,-4.867571376330542599e+00,-5.602321360558574881e+00,-5.542565432163995887e+00,-1.482393252319239174e+01
-4.062814083668538245e+00,-5.551269874805257132e+00,-4.878751791135450766e+00,-5.613330214200604296e+00,-5.553724880631426331e+00,-1.484456400275658616e+01
-4.073937634112668071e+00,-5.562390200579667265e+00,-4.889877447394138876e+00,-5.624285511812172622e+00,-5.564829676709467599e+00,-1.486509792116340734e+01
-4.085006972768671751e+00,-5.573456235608627019e+00,-4.900948873201509848e+00,-5.635187767496382172e+00,-5.575880346819399591e+00,-1.488553519868642816e+01
-4.096022619918182173e+00,-5.584468501596349554e+00,-4.911966589091473878e+00,-5.646037488033889495e+00,-5.586877409881896739e+00,-1.490587674305921517e+01
-4.106985088424496055e+00,-5.595427512817052751e+00,-4.922931108175923498e+00,-5.656835173017383589e+00,-5.597821377459018422e+00,-1.492612344972329907e+01
-4.117894883875415246e+00,-5.606333776260745694e+00,-4.933842936288500347e+00,-5.667581314989917907e+00,-5.608712753899554038e+00,-1.494627620206870056e+01
-4.128752504716445948e+00,-5.617187791768455618e+00,-4.944702572117075867e+00,-5.678276399572866673e+00,-5.619552036473725032e+00,-1.496633587166707713e+01
-4.139558442389025039e+00,-5.627990052172509472e+00,-4.955510507342438586e+00,-5.688920905599250233e+00,-5.630339715512806542e+00,-1.498630331849764197e+01
-4.150313181454259315e+00,-5.638741043423253885e+00,-4.966267226762479225e+00,-5.699515305233720852e+00,-5.641076274535138602e+00,-1.500617939116593647e+01
-4.161017199726413374e+00,-5.649441244723175437e+00,-4.976973208425486739e+00,-5.710060064100221489e+00,-5.651762190379354678e+00,-1.502596492711559151e+01
-4.171670968394515455e+00,-5.660091128649780146e+00,-4.987628923750598631e+00,-5.720555641398675562e+00,-5.662397933326344557e+00,-1.504566075283321425e+01
-4.182274952143005819e+00,-5.670691161279351356e+00,-4.998234837650227469e+00,-5.731002490022794937e+00,-5.672983967221933099e+00,-1.506526768404654071e+01
-4.192829609272708424e+00,-5.681241802307176236e+00,-5.008791408650124843e+00,-5.741401056674647840e+00,-5.683520749596007171e+00,-1.508478652591594660e+01
-4.203335391815113731e+00,-5.691743505164176042e+00,-5.019299089004286785e+00,-5.751751781975831257e+00,-5.694008731777863375e+00,-1.510421807318632226e+01
-4.213792745647692684e+00,-5.702196717131485570e+00,-5.029758324809194825e+00,-5.762055100576926492e+00,-5.704448359009493430e+00,-1.512356310870914378e+01
-4.224202110601997795e+00,-5.712601879450952325e+00,-5.040169556113385241e+00,-5.772311441263007659e+00,-5.714840070554665807e+00,-1.514282240261853296e+01
-4.234563920575610929e+00,-5.722959427435290181e+00,-5.050533217028060129e+00,-5.782521227059160829e+00,-5.725184299807609456e+00,-1.516199671451795083e+01
-4.244878603634215430e+00,-5.733269790572942171e+00,-5.060849735830602825e+00,-5.792684875330873950e+00,-5.735481474396308066e+00,-1.518108679382403103e+01
-4.255146582119639476e+00,-5.743533392633073831e+00,-5.071119535071344941e+00,-5.802802797884806907e+00,-5.745732016285877819e+00,-1.520009337993096743e+01
-4.265368272748095713e+00,-5.753750651766113222e+00,-5.081343031672357569e+00,-5.812875401065370262e+00,-5.755936341877425200e+00,-1.521901720237244149e+01
-4.275544086709056835e+00,-5.763921980601132589e+00,-5.091520637026847318e+00,-5.822903085848283311e+00,-5.766094862103715357e+00,-1.523785898098116398e+01
-4.285674429764608995e+00,-5.774047786344830513e+00,-5.101652757097807189e+00,-5.832886247935975099e+00,-5.776207982526327278e+00,-1.525661942604617494e+01
-4.295759702343107556e+00,-5.784128470873928229e+00,-5.111739792511738933e+00,-5.842825277846672272e+00,-5.786276103426260420e+00,-1.527529923846799242e+01
-4.305800299631025396e+00,-5.794164430827731138e+00,-5.121782138651776783e+00,-5.852720561003723176e+00,-5.796299619894630162e+00,-1.529389910991166879e+01
-4.315796611666248062e+00,-5.804156057698278026e+00,-5.131780185748079148e+00,-5.862572477822759254e+00,-5.806278921920901226e+00,-1.531241972295787335e+01
-4.325749023422800654e+00,-5.814103737916189729e+00,-5.141734318966894257e+00,-5.872381403794728172e+00,-5.816214394476828531e+00,-1.533086175125204775e+01
-4.335657914902832033e+00,-5.824007852939193874e+00,-5.151644918498321957e+00,-5.882147709571771799e+00,-5.826106417603056364e+00,-1.534922585965164110e+01
-4.345523661217649547e+00,-5.833868779333518440e+00,-5.161512359639917946e+00,-5.891871761046092892e+00,-5.835955366488560614e+00,-1.536751270437155270e+01
-4.355346632673434470e+00,-5.843686888856778339e+00,-5.171337012881945583e+00,-5.901553919430531536e+00,-5.845761611551536951e+00,-1.538572293312775052e+01
-4.365127194850434655e+00,-5.853462548536713328e+00,-5.181119243986536560e+00,-5.911194541335022201e+00,-5.855525518516208727e+00,-1.540385718527911685e+01
-4.374865708686643373e+00,-5.863196120752265372e+00,-5.190859414070611244e+00,-5.920793978845680705e+00,-5.865247448491914817e+00,-1.542191609196753710e+01
-4.384562530550652149e+00,-5.872887963304390446e+00,-5.200557879679515771e+00,-5.930352579593554552e+00,-5.874927758041982528e+00,-1.543990027625624251e+01
-4.394218012322673061e+00,-5.882538429496404930e+00,-5.210214992869096839e+00,-5.939870686833199187e+00,-5.884566799262067605e+00,-1.545781035326643149e+01
-4.403832501467213945e+00,-5.892147868203164940e+00,-5.219831101275921093e+00,-5.949348639510071202e+00,-5.894164919847433737e+00,-1.547564693031212180e+01
-4.413406341107509512e+00,-5.901716623944416540e+00,-5.229406548193677118e+00,-5.958786772332216763e+00,-5.903722463164344347e+00,-1.549341060703330086e+01
-4.422939870095772719e+00,-5.911245036951779497e+00,-5.238941672642539515e+00,-5.968185415835722374e+00,-5.913239768315135869e+00,-1.551110197552728565e+01
-4.432433423084400026e+00,-5.920733443239582172e+00,-5.248436809441649586e+00,-5.977544896454048740e+00,-5.922717170207141280e+00,-1.552872162047837001e+01
-4.441887330596806294e+00,-5.930182174670785678e+00,-5.257892289277822151e+00,-5.986865536582558711e+00,-5.932154999616762403e+00,-1.554627011928565494e+01
-4.451301919091311454e+00,-5.939591559020667155e+00,-5.267308438771276968e+00,-5.996176068959288230e+00,-5.941553583251244497e+00,-1.556374804218911478e+01
-4.460677511030214148e+00,-5.948961920042191487e+00,-5.276685580543912124e+00,-6.005413258964560796e+00,-5.950913243812262721e+00,-1.558115595239385698e+01
-4.470014424942330145e+00,-5.958293577527281393e+00,-5.286024033283029055e+00,-6.014613388138866590e+00,-5.960234300055351042e+00,-1.559849440619252903e+01
-4.479312975489455617e+00,-5.967586847368479219e+00,-5.295324111805562950e+00,-6.023776799721457742e+00,-5.969517066849800990e+00,-1.561576395308590826e+01
-4.488573473524993140e+00,-5.976842041617816292e+00,-5.304586127119121031e+00,-6.032903833019920725e+00,-5.978761855235740441e+00,-1.563296513590161574e+01
-4.497796226158237154e+00,-5.986059468545463780e+00,-5.313810386483935666e+00,-6.041994823477717880e+00,-5.987968972481064966e+00,-1.565009849091092597e+01
-4.506981536811557554e+00,-5.995239432696704007e+00,-5.322997193472816413e+00,-6.051050102742066450e+00,-5.997138722136702071e+00,-1.566716454794369007e+01
-4.516129705280742535e+00,-6.004382234948000274e+00,-5.332146848029231556e+00,-6.060069998732773300e+00,-6.006271404090978372e+00,-1.568416383050133511e+01
